Name,Info_link,Location,Website
"
Boyd Family Vineyards,https://www.WineRelease.com/WineryInfo/Boyd_Family_Vineyards_wine_releases.html,"Boyd Family Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Bpinot,https://www.WineRelease.com/WineryInfo/Bpinot_wine_releases.html,"Bpinot; United States: California: North Coast: Sonoma County: Russian River Valley
"
Bradford Mountain Winery,https://www.WineRelease.com/WineryInfo/bradford.html,"Bradford Mountain Winery; United States: California: North Coast: Sonoma County: Dry Creek Valley
"
Brand Napa Valley,https://www.WineRelease.com/WineryInfo/Brand_Napa_Valley_wine_releases.html,"Brand Napa Valley; United States: California: North Coast: Napa County: Napa Valley
"
Brandborg Vineyard and Winery,https://www.WineRelease.com/WineryInfo/brandborgvineyard.html,"Brandborg Vineyard and Winery; United States: Oregon
"
Brander Vineyard,https://www.WineRelease.com/WineryInfo/brander.html,"Brander Vineyard; United States: California: Central Coast: Santa Barbara County: Santa Ynez Valley
"
Brass Tacks Wines,https://www.WineRelease.com/WineryInfo/Brass_Tacks_Wines_wine_releases.html,"Brass Tacks Wines; United States: California
"
Brassfield Estate,https://www.WineRelease.com/WineryInfo/brassfieldestate.html,"Brassfield Estate; United States: California: High Valley
"
Brasswood Estate (formerly Cairdean Estate),https://www.WineRelease.com/WineryInfo/Brasswood_Estate.html,"Brasswood Estate (formerly Cairdean Estate); United States: California: North Coast: Napa County: Napa Valley
"
Bravante Vineyards,https://www.WineRelease.com/WineryInfo/Bravante_Vineyards_wine_releases.html,"Bravante Vineyards; United States: California: North Coast: Napa County: Howell Mountain
"
Brave & Maiden,https://www.WineRelease.com/WineryInfo/BraveandMaiden_wine_releases.html,"Brave & Maiden; United States: California: Central Coast: Santa Barbara County
"
Bravium,https://www.WineRelease.com/WineryInfo/Bravium_wine_releases.html,"Bravium; United States: California: North Coast: Napa County: Napa Valley
"
Bread & Butter Wines,https://www.WineRelease.com/WineryInfo/Bread_Butter_Wines_wine_releases.html,"Bread & Butter Wines; United States: California: North Coast: Napa County: Napa Valley
"
Breggo Cellars,https://www.WineRelease.com/WineryInfo/Breggo_Cellars_wine_releases.html,"Breggo Cellars; United States: California: North Coast: Mendocino County: Anderson Valley
"
Bremer Family Winery,https://www.WineRelease.com/WineryInfo/Bremer_Family_Winery_wine_releases.html,"Bremer Family Winery; United States: California: North Coast: Napa County: Napa Valley
"
Brendel,https://www.WineRelease.com/WineryInfo/Brendel_wine_releases.html,"Brendel; United States: California: North Coast: Napa County: Napa Valley
"
Bressler Vineyards,https://www.WineRelease.com/WineryInfo/Bresslervineyards.html,"Bressler Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Brewer-Clifton,https://www.WineRelease.com/WineryInfo/Brewer-Clifton_wine_releases.html,"Brewer-Clifton; United States: California: Central Coast: Santa Barbara County
"
Brian Arden,https://www.WineRelease.com/WineryInfo/Brian_Arden_wine_releases.html,"Brian Arden; United States: California: North Coast: Napa County: St. Helena
"
Brian Carter Cellars,https://www.WineRelease.com/WineryInfo/Brian_Carter_Cellars_wine_releases.html,"Brian Carter Cellars; United States: Washington
"
Brick Angel,https://www.WineRelease.com/WineryInfo/Brick_Angel_wine_releases.html,"Brick Angel; United States: California: North Coast: Napa County: Napa Valley
"
Brick House Vineyards,https://www.WineRelease.com/WineryInfo/0000850.html,"Brick House Vineyards; United States: Oregon: Ribbon Ridge
"
Bridesmaid Wines,https://www.WineRelease.com/WineryInfo/Bridesmaid_Wines_wine_releases.html,"Bridesmaid Wines; United States: California: North Coast: Napa County: Napa Valley
"
Bridgeview Vineyards & Winery,https://www.WineRelease.com/WineryInfo/0000851.html,"Bridgeview Vineyards & Winery; United States: Oregon: Rogue Valley
"
Bridlewood Estate Winery,https://www.WineRelease.com/WineryInfo/bridlewood.html,"Bridlewood Estate Winery; United States: California: Central Coast: Santa Barbara County: Santa Ynez Valley
"
Briggs Hill Vineyards,https://www.WineRelease.com/WineryInfo/BriggsHill.html,"Briggs Hill Vineyards; United States: Oregon
"
Brilliant Mistake Wines,https://www.WineRelease.com/WineryInfo/Brilliant_Mistake_Wines_wine_releases.html,"Brilliant Mistake Wines; United States: California: North Coast: Napa County: Napa Valley
"
Brion,https://www.WineRelease.com/WineryInfo/Brion_wine_releases.html,"Brion; United States: California: North Coast: Napa County: Napa Valley
"
Broadley Vineyards,https://www.WineRelease.com/WineryInfo/0000852.html,"Broadley Vineyards; United States: Oregon: Willamette Valley
"
Broc Cellars,https://www.WineRelease.com/WineryInfo/Broc_Cellars_wine_releases.html,"Broc Cellars; United States: California
"
Brochelle Vineyards,https://www.WineRelease.com/WineryInfo/Brochelle.html,"Brochelle Vineyards; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Brogan Cellars,https://www.WineRelease.com/WineryInfo/0001476.html,"Brogan Cellars; United States: California: North Coast: Sonoma County: Dry Creek Valley
"
Broken Spur,https://www.WineRelease.com/WineryInfo/Broken_Spur_wine_releases.html,"Broken Spur; United States: California
"
Broman Cellars,https://www.WineRelease.com/WineryInfo/0001492.html,"Broman Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Brookdale Vineyards,https://www.WineRelease.com/WineryInfo/brookdalewine.html,"Brookdale Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Brown Estate Vineyards,https://www.WineRelease.com/WineryInfo/0000987.html,"Brown Estate Vineyards; United States: California: North Coast: Napa County: Chiles Valley
"
Brutocao Cellars,https://www.WineRelease.com/WineryInfo/0000115.html,"Brutocao Cellars; United States: California: North Coast: Mendocino County: Anderson Valley
"
Bryant Family Vineyard,https://www.WineRelease.com/WineryInfo/0001712.html,"Bryant Family Vineyard; United States: California: North Coast: Napa County: Napa Valley
"
Bryce Vineyard,https://www.WineRelease.com/WineryInfo/Bryce_Vineyard_wine_releases.html,"Bryce Vineyard; United States: Oregon
"
Bryn Mawr Vineyards,https://www.WineRelease.com/WineryInfo/Bryn_Mawr_Vineyards_wine_releases.html,"Bryn Mawr Vineyards; United States: Oregon: Willamette Valley
"
Bryter Estates,https://www.WineRelease.com/WineryInfo/Bryter_Estates_wine_releases.html,"Bryter Estates; United States: California
"
Buccella,https://www.WineRelease.com/WineryInfo/Buccella.html,"Buccella; United States: California: North Coast: Napa County: Napa Valley
"
Bucher Vineyards,https://www.WineRelease.com/WineryInfo/Bucher_Vineyards_wine_releases.html,"Bucher Vineyards; United States: California: North Coast: Sonoma County: Russian River Valley
"
Bucklin,https://www.WineRelease.com/WineryInfo/Bucklin_wine_releases.html,"Bucklin; United States: California: North Coast: Sonoma County: Sonoma Valley
"
Buena Vista,https://www.WineRelease.com/WineryInfo/0000061.html,"Buena Vista; United States: California: North Coast: Sonoma County
"
Bunchgrass Winery,https://www.WineRelease.com/WineryInfo/bunchgrass.html,"Bunchgrass Winery; United States: Washington
"
Buoncristiani,https://www.WineRelease.com/WineryInfo/Buoncristiani_wine_releases.html,"Buoncristiani; United States: California: North Coast: Napa County: Napa Valley
"
Bure Family Wines,https://www.WineRelease.com/WineryInfo/Bure_Family_Wines_wine_releases.html,"Bure Family Wines; United States: California: North Coast: Napa County: Napa Valley
"
Burgess Cellars,https://www.WineRelease.com/WineryInfo/0000161.html,"Burgess Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Burly,https://www.WineRelease.com/WineryInfo/Burly_wine_releases.html,"Burly; United States: California: North Coast: Napa County: Napa Valley
"
Burrell School Winery,https://www.WineRelease.com/WineryInfo/0000643.html,"Burrell School Winery; United States: California: Central Coast: Santa Cruz County: Santa Cruz Mountains
"
Burrowing Owl Vineyards,https://www.WineRelease.com/WineryInfo/burrowing.html,"Burrowing Owl Vineyards; Canada: British Columbia: Okanagan Valley
"
Burt Street Cellars,https://www.WineRelease.com/WineryInfo/Burt_Street_Cellars_wine_releases.html,"Burt Street Cellars; United States: California: North Coast: Sonoma County
"
Busby Cellars,https://www.WineRelease.com/WineryInfo/Busby_Cellars_wine_releases.html,"Busby Cellars; United States: California: Sierra Foothills
"
Buselli,https://www.WineRelease.com/WineryInfo/Buselli_wine_releases.html,"Buselli; United States: California: North Coast: Napa County: Oakville
"
Butterfly Creek Winery,https://www.WineRelease.com/WineryInfo/ButterflyCreek.html,"Butterfly Creek Winery; United States: California: Sierra Foothills
"
Buttonwood Farm Winery,https://www.WineRelease.com/WineryInfo/0000950.html,"Buttonwood Farm Winery; United States: California: Central Coast: Santa Barbara County: Santa Ynez Valley
"
Buty Winery,https://www.WineRelease.com/WineryInfo/butywinery.html,"Buty Winery; United States: Oregon: Walla Walla Valley
"
Byington Winery,https://www.WineRelease.com/WineryInfo/0000554.html,"Byington Winery; United States: California: Central Coast: Santa Cruz County: Santa Cruz Mountains
"
Byron Blatty,https://www.WineRelease.com/WineryInfo/Byron_Blatty_wine_releases.html,"Byron Blatty; United States: California: Southern California: Los Angeles County
"
Byron Vineyards & Winery,https://www.WineRelease.com/WineryInfo/0000602.html,"Byron Vineyards & Winery; United States: California: Central Coast: Santa Barbara County
"
C.R. Sandidge Wines,https://www.WineRelease.com/WineryInfo/crsandidgewines.html,"C.R. Sandidge Wines; United States: Washington
"
Ca Momi,https://www.WineRelease.com/WineryInfo/Ca_Momi_wine_releases.html,"Ca Momi; United States: California: North Coast: Napa County: Napa Valley
"
Cabot Vineyards,https://www.WineRelease.com/WineryInfo/Cabot_Vineyards_wine_releases.html,"Cabot Vineyards; United States: California: Other California: Humboldt County
"
Cache Creek Vineyards and Winery,https://www.WineRelease.com/WineryInfo/Cache_Creek_Vineyards_wine_releases.html,"Cache Creek Vineyards and Winery; United States: California: North Coast: Lake County
"
Cadaretta Winery,https://www.WineRelease.com/WineryInfo/Cadaretta_wine_releases.html,"Cadaretta Winery; United States: Oregon: Walla Walla Valley
"
Cadence Winery,https://www.WineRelease.com/WineryInfo/cadence.html,"Cadence Winery; United States: Washington
"
Cafaro Cellars,https://www.WineRelease.com/WineryInfo/0000162.html,"Cafaro Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Cain Vineyard and Winery,https://www.WineRelease.com/WineryInfo/0000006.html,"Cain Vineyard and Winery; United States: California: North Coast: Napa County: Napa Valley
"
Cairdeas Winery,https://www.WineRelease.com/WineryInfo/Cairdeas_Winery_wine_releases.html,"Cairdeas Winery; United States: Washington
"
Cakebread Cellars,https://www.WineRelease.com/WineryInfo/0000007.html,"Cakebread Cellars; United States: California: North Coast: Napa County: Rutherford
"
Caladan Wines,https://www.WineRelease.com/WineryInfo/Caladan_Wines_wine_releases.html,"Caladan Wines; United States: California: North Coast: Napa County: Napa Valley
"
Calafia Cellars,https://www.WineRelease.com/WineryInfo/calafia.html,"Calafia Cellars; United States: California: North Coast: Napa County: Mt. Veeder
"
Calcareous Vineyard,https://www.WineRelease.com/WineryInfo/Calcareous_Vineyard_wine_releases.html,"Calcareous Vineyard; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Calder Wine Company,https://www.WineRelease.com/WineryInfo/Calder_Wine_Company_wine_releases.html,"Calder Wine Company; United States: California: North Coast: Napa County: Napa Valley
"
Caldwell Vineyard,https://www.WineRelease.com/WineryInfo/Caldwell.html,"Caldwell Vineyard; United States: California: North Coast: Napa County: Napa Valley
"
Cale Cellars,https://www.WineRelease.com/WineryInfo/0000408.html,"Cale Cellars; United States: California: North Coast: Sonoma County: Sonoma Valley
"
Calera Wine Company,https://www.WineRelease.com/WineryInfo/0000666.html,"Calera Wine Company; United States: California: Central Coast
"
Calistoga Cellars,https://www.WineRelease.com/WineryInfo/Calistoga_Cellars_wine_releases.html,"Calistoga Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Caliza Winery,https://www.WineRelease.com/WineryInfo/Caliza_Winery_wine_releases.html,"Caliza Winery; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Calla Lily Vineyards and Winery,https://www.WineRelease.com/WineryInfo/Calla_Lily_Vineyards_and_Winery_wine_releases.html,"Calla Lily Vineyards and Winery; United States: California: North Coast: Napa County: Pope Valley
"
Callaway Winery ,https://www.WineRelease.com/WineryInfo/0000601.html,"Callaway Winery ; United States: California: Southern California: Riverside County: Temecula Valley
"
Calle Cielo Cellars,https://www.WineRelease.com/WineryInfo/CalleCielo.html,"Calle Cielo Cellars; United States: California: Central Coast: Santa Barbara County
"
Calmére Estate Winery,https://www.WineRelease.com/WineryInfo/Calmére_Estate_Winery_wine_releases.html,"Calmére Estate Winery; United States: California: North Coast: Napa County: Napa Valley
"
Calstar Cellars,https://www.WineRelease.com/WineryInfo/calstarcellars.html,"Calstar Cellars; United States: California: Inland Valley: San Joaquin County: Lodi
"
Camano Cellars,https://www.WineRelease.com/WineryInfo/Camano_Cellars_wine_releases.html,"Camano Cellars; United States: Puget Sound
"
Cambiata Winery,https://www.WineRelease.com/WineryInfo/Cambiata_Winery_wine_releases.html,"Cambiata Winery; United States: California: Central Coast: Santa Cruz County: Santa Cruz Mountains
"
Cambria Winery,https://www.WineRelease.com/WineryInfo/0000600.html,"Cambria Winery; United States: California: Central Coast: Santa Barbara County
"
Camelot Vineyards,https://www.WineRelease.com/WineryInfo/0001701.html,"Camelot Vineyards; United States: California
"
Cameron Hughes Wine,https://www.WineRelease.com/WineryInfo/chwine.html,"Cameron Hughes Wine; United States: California
"
Cameron Winery,https://www.WineRelease.com/WineryInfo/0000854.html,"Cameron Winery; United States: Oregon: Dundee Hills
"
Cami Vineyards,https://www.WineRelease.com/WineryInfo/Cami_Vineyards_wine_releases.html,"Cami Vineyards; United States: California: North Coast: Napa County: Calistoga
"
Campion Wines,https://www.WineRelease.com/WineryInfo/campionwines.html,"Campion Wines; United States: California: North Coast: Napa County: Napa Valley
"
Campovida,https://www.WineRelease.com/WineryInfo/Campovida_wine_releases.html,"Campovida; United States: California: North Coast: Sonoma County: Russian River Valley
"
Cuneo Cellars,https://www.WineRelease.com/WineryInfo/0000863.html,"Cuneo Cellars; United States: Oregon: Willamette Valley
"
Canard,https://www.WineRelease.com/WineryInfo/Canard_wine_releases.html,"Canard; United States: California: North Coast: Napa County: Napa Valley
"
Candia Vineyards,https://www.WineRelease.com/WineryInfo/Candia_Vineyards_wine_releases.html,"Candia Vineyards; United States: New Hampshire
"
Candor Winery,https://www.WineRelease.com/WineryInfo/Candor_Winery_wine_releases.html,"Candor Winery; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Cañon de Sol Winery,https://www.WineRelease.com/WineryInfo/Canon_de_Sol_Winery_wine_releases.html,"Cañon de Sol Winery; United States: Washington: Columbia Valley
"
Cantiga Wineworks,https://www.WineRelease.com/WineryInfo/cantigawine.html,"Cantiga Wineworks; United States: California: Sierra Foothills: El Dorado County
"
Canyon Road Winery,https://www.WineRelease.com/WineryInfo/0000062.html,"Canyon Road Winery; United States: California: North Coast: Sonoma County: Alexander Valley
"
Caparone Winery,https://www.WineRelease.com/WineryInfo/caparone.html,"Caparone Winery; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Capay Valley Vineyards,https://www.WineRelease.com/WineryInfo/capay.html,"Capay Valley Vineyards; United States: California
"
Capiaux Cellars,https://www.WineRelease.com/WineryInfo/0001558.html,"Capiaux Cellars; United States: California: Central Coast: Santa Clara County
"
Caprio Cellars,https://www.WineRelease.com/WineryInfo/Caprio_Cellars_wine_releases.html,"Caprio Cellars; United States: Oregon: Walla Walla Valley
"
Capture,https://www.WineRelease.com/WineryInfo/Capture_wine_releases.html,"Capture; United States: California: North Coast: Sonoma County: Alexander Valley
"
Carabella Vineyards,https://www.WineRelease.com/WineryInfo/0000961.html,"Carabella Vineyards; United States: Oregon: Willamette Valley
"
Caraccioli Cellars,https://www.WineRelease.com/WineryInfo/Caraccioli_Cellars_wine_releases.html,"Caraccioli Cellars; United States: California: Central Coast: Monterey County: Santa Lucia Highlands
"
Carboniste,https://www.WineRelease.com/WineryInfo/Carboniste_wine_releases.html,"Carboniste; United States: California: North Coast
"
Cardinale Estate Winery,https://www.WineRelease.com/WineryInfo/0000035.html,"Cardinale Estate Winery; United States: California: North Coast: Napa County: Napa Valley
"
Cargasacchi Wines,https://www.WineRelease.com/WineryInfo/Cargasacchi_Wines_wine_releases.html,"Cargasacchi Wines; United States: California: Central Coast
"
Carica ,https://www.WineRelease.com/WineryInfo/Carica _wine_releases.html,"Carica ; United States: California: North Coast: Sonoma County
"
Carina Cellars,https://www.WineRelease.com/WineryInfo/carinacellars.html,"Carina Cellars; United States: California: Central Coast: Santa Barbara County
"
Carini,https://www.WineRelease.com/WineryInfo/Carini_wine_releases.html,"Carini; United States: California
"
Carlisle Winery & Vineyards ,https://www.WineRelease.com/WineryInfo/0001481.html,"Carlisle Winery & Vineyards ; United States: California: North Coast: Sonoma County: Russian River Valley
"
Carlotta Cellars,https://www.WineRelease.com/WineryInfo/Carlotta_Cellars_wine_releases.html,"Carlotta Cellars; United States: California: North Coast
"
Carmel Road Winery,https://www.WineRelease.com/WineryInfo/0001831.html,"Carmel Road Winery; United States: California: Central Coast: Monterey County
"
Carmody McKnight,https://www.WineRelease.com/WineryInfo/carmody.html,"Carmody McKnight; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Carne Humana,https://www.WineRelease.com/WineryInfo/Carne_Humana_wine_releases.html,"Carne Humana; United States: California: North Coast: Napa County: Napa Valley
"
Carneros Creek Winery,https://www.WineRelease.com/WineryInfo/0000008.html,"Carneros Creek Winery; United States: California: North Coast: Napa County: Napa Valley
"
Carneros della Notte,https://www.WineRelease.com/WineryInfo/carnerosdellanotte.html,"Carneros della Notte; United States: California: North Coast: Napa County: Los Carneros
"
Carol Shelton Wines,https://www.WineRelease.com/WineryInfo/carolshelton.html,"Carol Shelton Wines; United States: California: North Coast: Sonoma County: Russian River Valley
"
Caroline Cellars Winery,https://www.WineRelease.com/WineryInfo/Caroline_Cellars_wine_releases.html,"Caroline Cellars Winery; Canada: Ontario: Niagara-on-the-Lake
"
Carpenter Creek Winery,https://www.WineRelease.com/WineryInfo/Carpenter_Creek_Winery_wine_releases.html,"Carpenter Creek Winery; United States: Washington
"
Carpenter Wine,https://www.WineRelease.com/WineryInfo/Carpenter_Wine_wine_releases.html,"Carpenter Wine; United States: California: North Coast: Sonoma County
"
Carr Vineyards and Winery,https://www.WineRelease.com/WineryInfo/Carr_Vineyards_and_Winery_wine_releases.html,"Carr Vineyards and Winery; United States: California: Central Coast: Santa Barbara County
"
Carrefour Vineyards,https://www.WineRelease.com/WineryInfo/carrefourvineyards.html,"Carrefour Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Carriage House Wines,https://www.WineRelease.com/WineryInfo/carriage.html,"Carriage House Wines; Canada: British Columbia: Okanagan Valley
"
Carter Cellars,https://www.WineRelease.com/WineryInfo/CarterCellars.html,"Carter Cellars; United States: California: North Coast: Napa County: Calistoga
"
Cartlidge & Browne Winery,https://www.WineRelease.com/WineryInfo/0001833.html,"Cartlidge & Browne Winery; United States: California: North Coast: Napa County: Napa Valley
"
Carver Sutro Wines,https://www.WineRelease.com/WineryInfo/CarverSutro.html,"Carver Sutro Wines; United States: California: North Coast: Napa County: Napa Valley
"
Casa Carneros,https://www.WineRelease.com/WineryInfo/casacarneros.html,"Casa Carneros; United States: California: North Coast: Napa County: Los Carneros
"
Casa Cassara Winery & Vineyard,https://www.WineRelease.com/WineryInfo/casacassara.html,"Casa Cassara Winery & Vineyard; United States: California: Central Coast: Santa Barbara County
"
Casa Larga Vineyards,https://www.WineRelease.com/WineryInfo/casalarga.html,"Casa Larga Vineyards; United States: New York: Finger Lakes
"
Casa Nuestra,https://www.WineRelease.com/WineryInfo/0000164.html,"Casa Nuestra; United States: California: North Coast: Napa County: Napa Valley
"
Casa Piena,https://www.WineRelease.com/WineryInfo/Casa_Piena_wine_releases.html,"Casa Piena; United States: California: North Coast: Napa County: Napa Valley
"
Casaeda Wines,https://www.WineRelease.com/WineryInfo/Casaeda_Wines_wine_releases.html,"Casaeda Wines; United States: California
"
Cascade Cliffs Winery and Vineyard,https://www.WineRelease.com/WineryInfo/cascadecliffs.html,"Cascade Cliffs Winery and Vineyard; United States: Washington: Columbia Valley
"
Cascadia Winery,https://www.WineRelease.com/WineryInfo/Cascadia_Winery_wine_releases.html,"Cascadia Winery; United States: Washington
"
Cascata Winery,https://www.WineRelease.com/WineryInfo/cascata.html,"Cascata Winery; United States: New York: Finger Lakes
"
Caspar Estate,https://www.WineRelease.com/WineryInfo/Caspar_Estate_wine_releases.html,"Caspar Estate; United States: California: North Coast: Napa County: Rutherford
"
Cass Vineyards and Winery,https://www.WineRelease.com/WineryInfo/casswines.html,"Cass Vineyards and Winery; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Cast Wines,https://www.WineRelease.com/WineryInfo/Cast_Wines_wine_releases.html,"Cast Wines; United States: California: North Coast: Sonoma County: Dry Creek Valley
"
Castalia Wines,https://www.WineRelease.com/WineryInfo/Castalia.html,"Castalia Wines; United States: California: North Coast: Sonoma County: Russian River Valley
"
Castello di Amorosa,https://www.WineRelease.com/WineryInfo/Castello_di_Amorosa_wine_releases.html,"Castello di Amorosa; United States: California: North Coast: Napa County: Napa Valley
"
Castiel Estate,https://www.WineRelease.com/WineryInfo/Castiel_Estate_wine_releases.html,"Castiel Estate; United States: California: North Coast: Napa County: Napa Valley
"
Castle Rock Winery,https://www.WineRelease.com/WineryInfo/0001604.html,"Castle Rock Winery; United States: Washington: Columbia Valley
"
Castle Vineyards and Winery,https://www.WineRelease.com/WineryInfo/0000409.html,"Castle Vineyards and Winery; United States: California: North Coast: Sonoma County: Sonoma Valley
"
Castoro Cellars,https://www.WineRelease.com/WineryInfo/0000473.html,"Castoro Cellars; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Cathedral Ridge Winery,https://www.WineRelease.com/WineryInfo/Cathedral_Ridge_Winery_wine_releases.html,"Cathedral Ridge Winery; United States: Oregon: Columbia Valley
"
Caton Vineyards,https://www.WineRelease.com/WineryInfo/catonwines.html,"Caton Vineyards; United States: California: North Coast: Sonoma County: Sonoma Valley
"
Cavus Vineyards,https://www.WineRelease.com/WineryInfo/Cavus_Vineyards_wine_releases.html,"Cavus Vineyards; United States: California: North Coast: Napa County: Stags Leap District
"
Caymus Vineyards,https://www.WineRelease.com/WineryInfo/0000009.html,"Caymus Vineyards; United States: California: North Coast: Napa County: Rutherford
"
Cayuse Vineyards,https://www.WineRelease.com/WineryInfo/cayuse.html,"Cayuse Vineyards; United States: Oregon: Walla Walla Valley
"
Cedar Mountain Winery ,https://www.WineRelease.com/WineryInfo/0000590.html,"Cedar Mountain Winery ; United States: California: Central Coast: Alameda County: Livermore Valley
"
CedarCreek Estate Winery,https://www.WineRelease.com/WineryInfo/cedarcreek.html,"CedarCreek Estate Winery; Canada: British Columbia: Okanagan Valley
"
Cedarville Vineyard,https://www.WineRelease.com/WineryInfo/0002467.html,"Cedarville Vineyard; United States: California: Sierra Foothills: El Dorado County
"
Cedergreen Cellars,https://www.WineRelease.com/WineryInfo/Cedergreen_Cellars_wine_releases.html,"Cedergreen Cellars; United States: Washington: Columbia Valley
"
Ceja Vineyards,https://www.WineRelease.com/WineryInfo/ceja.html,"Ceja Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Celani Family Vineyards,https://www.WineRelease.com/WineryInfo/Celani_Family_Vineyards_wine_releases.html,"Celani Family Vineyards; United States: California: North Coast: Napa County: Napa Valley
"
Cellars 33,https://www.WineRelease.com/WineryInfo/Cellars_33_wine_releases.html,"Cellars 33; United States: California: North Coast
"
Cenyth Wines,https://www.WineRelease.com/WineryInfo/Cenyth_Wines_wine_releases.html,"Cenyth Wines; United States: California: North Coast: Sonoma County
"
Ceritas Wines,https://www.WineRelease.com/WineryInfo/Ceritas_Wines_wine_releases.html,"Ceritas Wines; United States: California: North Coast: Sonoma County
"
Cerro Caliente Cellars,https://www.WineRelease.com/WineryInfo/cerrocaliente.html,"Cerro Caliente Cellars; United States: California: Central Coast: San Luis Obispo County
"
Cerro Prieto Vineyard & Cellars,https://www.WineRelease.com/WineryInfo/Cerro_Prieto_Vineyard_wine_releases.html,"Cerro Prieto Vineyard & Cellars; United States: California: Central Coast: San Luis Obispo County: Paso Robles
"
Cervantes Family Vineyards,https://www.WineRelease.com/WineryInfo/Cervantes_Family_Vineyards_wine_releases.html,"Cervantes Family Vineyards; United States: California: North Coast: Napa County: Pope Valley
"
Chaix Wines,https://www.WineRelease.com/WineryInfo/Chaix_Wines_wine_releases.html,"Chaix Wines; United States: California: North Coast: Napa County: Rutherford
"
Chalk Hill Winery,https://www.WineRelease.com/WineryInfo/0000166.html,"Chalk Hill Winery; United States: California: North Coast: Sonoma County: Chalk Hill
"
Challen Winery,https://www.WineRelease.com/WineryInfo/Challen_Winery_wine_releases.html,"Challen Winery; United States: California: Central Coast: Santa Barbara County
"
Chalone Vineyard,https://www.WineRelease.com/WineryInfo/0000514.html,"Chalone Vineyard; United States: California: Central Coast: Monterey County
"
Chameleon Cellars,https://www.WineRelease.com/WineryInfo/0000534.html,"Chameleon Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Chamisal Vineyards,https://www.WineRelease.com/WineryInfo/Chamisal_Vineyards,"Chamisal Vineyards; United States: California: Central Coast: San Luis Obispo County: Edna Valley
"
Champagne Creek Cellars,https://www.WineRelease.com/WineryInfo/0000853.html,"Champagne Creek Cellars; United States: Oregon: Umpqua Valley
"
Chanamé Wines,https://www.WineRelease.com/WineryInfo/Chaname_Wines_wine_releases.html,"Chanamé Wines; United States: California: North Coast: Sonoma County
"
Chanin,https://www.WineRelease.com/WineryInfo/Chanin_wine_releases.html,"Chanin; United States: California: Central Coast: Santa Barbara County
"
Chankaska Creek Ranch and Winery,https://www.WineRelease.com/WineryInfo/Chankaska_Creek_Ranch_and_Winery_wine_releases.html,"Chankaska Creek Ranch and Winery; United States: Minnesota
"
Chanticleer,https://www.WineRelease.com/WineryInfo/Chanticleer_wine_releases.html,"Chanticleer; United States: California: North Coast: Napa County: Napa Valley
"
Chappellet Vineyard,https://www.WineRelease.com/WineryInfo/0000010.html,"Chappellet Vineyard; United States: California: North Coast: Napa County: Napa Valley
"
Charles Creek,https://www.WineRelease.com/WineryInfo/charlescreek.html,"Charles Creek; United States: California: North Coast: Sonoma County
"
Charles Hendricks Wines,https://www.WineRelease.com/WineryInfo/Charles_Hendricks_Wines_wine_releases.html,"Charles Hendricks Wines; United States: California: North Coast: Napa County: Napa Valley
"
Charles Smith Wines,https://www.WineRelease.com/WineryInfo/Charles_Smith_Wines_wine_releases.html,"Charles Smith Wines; United States: Oregon: Walla Walla Valley
"
Twenty Four Wines,https://www.WineRelease.com/WineryInfo/Twenty_Four_Wines_wine_releases.html,"Twenty Four Wines; United States: California: North Coast: Napa County: Napa Valley
"
Charnu Winery (out of business),https://www.WineRelease.com/WineryInfo/Charnu_Winery_wine_releases.html,"Charnu Winery (out of business); United States: California: North Coast: Napa County: Napa Valley
"
Charter Oak Winery,https://www.WineRelease.com/WineryInfo/CharterOak.html,"Charter Oak Winery; United States: California: North Coast: Napa County: St. Helena
"
Chase Cellars,https://www.WineRelease.com/WineryInfo/0000762.html,"Chase Cellars; United States: California: North Coast: Napa County: Napa Valley
"
Chasseur Winery,https://www.WineRelease.com/WineryInfo/Chasseur.html,"Chasseur Winery; United States: California: North Coast: Sonoma County: Russian River Valley
"
Chateau Bianca Winery,https://www.WineRelease.com/WineryInfo/0000858.html,"Chateau Bianca Winery; United States: Oregon: Willamette Valley
"
Chateau Boswell Winery,https://www.WineRelease.com/WineryInfo/0000167.html,"Chateau Boswell Winery; United States: California: North Coast: Napa County: St. Helena
"
Chateau Christina/Joyce Vineyard,https://www.WineRelease.com/WineryInfo/christina.html,"Chateau Christina/Joyce Vineyard; United States: California: Central Coast: Monterey County: Carmel Valley
